loanId,payFrequency,apr,nPaidOff,loanAmount,originallyScheduledPaymentAmount,state,leadType,leadCost,fpStatus,hasCF,default,timeToApprove,clearfraudscore
LL-I-08274559,0,531.0,1.0,625.0,1876.26,27,6,0,3,1,0,79.0,516.0
LL-I-10662720,0,360.0,0.0,800.0,1718.45,12,4,40,1,1,0,14.0,779.0
LL-I-12696756,0,645.0,0.0,500.0,1535.47,29,0,3,1,1,0,0.0,825.0
LL-I-13646550,0,645.0,0.0,500.0,1535.47,24,4,10,1,1,0,23.0,825.0
LL-I-13240491,4,590.0,0.0,500.0,1596.97,27,4,10,1,1,0,0.0,708.0
LL-I-00254590,4,390.0,0.0,800.0,1702.69,19,4,6,3,1,0,5.0,661.0
LL-I-04959190,0,590.0,1.0,800.0,2190.02,31,6,0,1,1,0,5.0,546.0
LL-I-00833319,0,590.0,0.0,800.0,2221.38,31,0,3,1,1,0,48.0,546.0
LL-I-13143773,0,590.0,0.0,375.0,1178.62,17,4,25,1,1,0,0.0,693.0
LL-I-14642229,4,590.0,0.0,1500.0,4766.93,13,4,25,1,1,0,15.0,859.0
LL-I-17061211,0,516.25,4.0,1000.0,2860.77,33,6,0,1,1,0,214.0,894.0
LL-I-12081235,0,516.25,3.0,800.0,2336.05,33,6,0,1,1,0,64.0,894.0
LL-I-03639355,0,680.0,0.0,350.0,1198.62,34,6,0,1,1,0,15.0,516.0
LL-I-16450308,3,360.0,0.0,500.0,1086.34,12,4,25,1,1,0,0.0,625.0
LL-I-12786718,4,680.0,0.0,500.0,1812.44,34,0,3,3,1,0,2.0,501.0
LL-I-18097487,0,490.0,0.0,600.0,1677.98,19,4,40,1,1,0,1.0,642.0
LL-I-07923742,0,590.0,0.0,300.0,856.35,27,4,75,1,1,0,23.0,791.0
LL-I-18139271,4,645.0,0.0,400.0,1374.0,29,4,25,1,1,0,0.0,799.0
LL-I-07644300,0,449.99,0.0,500.0,1079.91,38,6,0,3,1,0,13.0,683.0
LL-I-12505829,3,645.0,0.0,500.0,1526.37,18,4,25,1,1,0,31.0,845.0
LL-I-12955032,0,645.0,0.0,400.0,1286.15,15,0,3,1,1,0,0.0,477.0
LL-I-10037462,0,531.0,1.0,600.0,1607.89,17,6,0,1,1,0,3.0,686.0
LL-I-06187025,0,590.0,0.0,600.0,1845.31,17,0,3,1,1,0,0.0,686.0
LL-I-08786597,4,601.0,0.0,800.0,2598.28,21,0,10,1,1,0,23.0,641.0
LL-I-17620852,0,359.0,0.0,1500.0,3054.97,36,4,40,1,1,0,15.0,759.0
LL-I-01642386,4,390.0,0.0,800.0,1761.84,31,0,3,1,1,0,30.0,622.0
LL-I-17979879,4,180.2,0.0,500.0,776.83,4,0,3,1,1,0,20.0,636.0
LL-I-09507431,0,360.0,0.0,800.0,1823.11,12,4,40,1,1,0,18.0,775.0
LL-I-12104679,3,680.0,1.0,1250.0,4587.56,34,6,0,1,1,0,260.0,793.0
LL-I-13014279,3,680.0,2.0,1500.0,5358.5,34,6,0,3,1,0,0.0,793.0
LL-I-12080165,3,680.0,0.0,900.0,2874.95,34,6,0,1,1,0,1.0,793.0
LL-I-10585595,0,449.99,1.0,900.0,1851.7,38,6,0,1,1,0,0.0,679.0
LL-I-08347025,0,449.99,0.0,600.0,1293.46,38,0,6,1,1,0,67.0,679.0
LL-I-03981272,4,590.0,1.0,1000.0,2969.04,31,6,0,1,1,0,15.0,370.0
LL-I-11010021,3,325.0,0.0,1500.0,3207.57,12,7,0,1,1,0,4.0,934.0
LL-I-08484265,0,449.99,0.0,700.0,1740.73,26,4,40,1,1,0,42.0,782.0
LL-I-18097457,0,360.0,0.0,500.0,1054.99,12,0,3,1,1,0,1.0,709.0
LL-I-18393958,0,680.0,0.0,500.0,1651.29,34,0,3,1,1,0,2.0,519.0
LL-I-12198501,4,590.0,0.0,1000.0,3214.83,29,0,3,1,1,0,96.0,873.0
LL-I-08496382,0,95.0,0.0,3500.0,4378.08,8,4,120,1,1,0,3.0,902.0
LL-I-10220512,0,95.0,1.0,4375.0,6791.2,8,6,0,1,1,0,3.0,902.0
LL-I-14536667,0,680.0,0.0,500.0,1835.75,34,4,25,3,1,0,0.0,358.0
LL-I-18336767,0,645.0,0.0,300.0,979.15,25,6,0,1,1,0,98.0,647.0
LL-I-17584532,0,681.0,0.0,300.0,1063.55,27,4,40,3,1,0,0.0,722.0
LL-I-00268112,0,490.0,0.0,600.0,1495.09,19,4,25,3,1,0,20.0,525.0
LL-I-14179294,0,645.0,0.0,400.0,1286.15,2,4,25,3,1,0,0.0,579.0
LL-I-04347679,4,601.0,0.0,600.0,1836.31,31,0,10,1,1,0,25.0,671.0
LL-I-07086554,2,650.0,0.0,350.0,1109.15,13,0,3,3,1,0,9.0,653.0
LL-I-15367358,4,645.0,0.0,400.0,1379.0,6,4,25,1,1,0,0.0,713.0
LL-I-07656261,0,590.0,0.0,1000.0,3043.23,33,4,60,1,1,0,44.0,903.0
LL-I-08083067,0,590.0,1.0,1500.0,4747.65,33,6,0,1,1,0,3.0,903.0
LL-I-10183532,0,590.0,3.0,2343.0,6687.67,33,6,0,1,1,0,7.0,903.0
LL-I-09679069,0,590.0,2.0,1875.0,5971.62,33,6,0,1,1,0,142.0,903.0
LL-I-12079835,0,199.0,0.0,3000.0,6615.7,3,7,0,1,1,0,6.0,872.0
LL-I-12180885,4,590.0,0.0,400.0,1254.06,3,0,3,1,1,0,15.0,514.0
LL-I-05995739,0,590.0,0.0,500.0,1383.11,27,0,3,1,1,0,0.0,616.0
LL-I-07417244,4,449.99,1.0,550.0,764.0,38,6,0,1,1,0,0.0,678.0
LL-I-12791804,4,625.0,0.0,350.0,1172.66,33,4,25,3,1,0,0.0,582.0
LL-I-17471315,0,449.0,1.0,1200.0,3141.16,38,6,0,1,1,0,0.0,637.0
LL-I-05782549,0,360.0,0.0,325.0,664.82,12,0,10,1,1,0,0.0,728.0
LL-I-15489064,2,645.0,0.0,1500.0,4169.73,39,4,10,1,1,0,0.0,857.0
LL-I-09639091,4,360.0,0.0,375.0,838.16,12,0,3,3,1,0,49.0,622.0
LL-I-06108040,0,601.0,0.0,600.0,1834.14,21,0,6,4,1,0,2.0,531.0
LL-I-15216566,2,680.0,0.0,500.0,1759.97,34,4,25,1,1,0,0.0,630.0
LL-I-09224096,0,324.0,1.0,600.0,1268.71,12,6,0,1,1,0,0.0,406.0
LL-I-05119602,0,601.0,0.0,600.0,1867.27,21,0,6,1,1,0,17.0,496.0
LL-I-16146495,0,360.0,0.0,350.0,738.42,12,4,25,1,1,0,1.0,574.0
LL-I-06229007,4,590.0,0.0,400.0,1195.88,33,0,10,3,1,0,46.0,699.0
LL-I-15756145,0,650.0,0.0,300.0,935.0,13,6,0,1,1,0,2.0,727.0
LL-I-17842729,0,645.0,1.0,500.0,1535.47,29,6,0,1,1,0,0.0,626.0
LL-I-14370099,0,645.0,0.0,350.0,1074.88,29,4,25,1,1,0,5.0,626.0
LL-I-13118918,0,645.0,0.0,350.0,1210.0,2,4,6,1,1,0,0.0,734.0
LL-I-16789426,2,180.2,0.0,500.0,764.66,4,0,3,1,1,0,0.0,624.0
LL-I-04118836,4,601.0,0.0,600.0,1807.52,31,4,25,1,1,0,3.0,837.0
LL-I-12114789,0,568.75,1.0,400.0,1142.73,13,6,0,1,1,0,18.0,727.0
LL-I-02720543,0,590.0,0.0,500.0,1387.62,27,0,6,1,1,0,0.0,660.0
LL-I-06963318,0,601.0,0.0,600.0,1640.36,21,0,6,1,1,0,34.0,625.0
LL-I-16731905,4,359.0,0.0,650.0,1321.35,36,4,25,1,1,0,217.0,708.0
LL-I-18062792,4,680.0,0.0,500.0,1793.81,34,6,0,1,1,0,10.0,607.0
LL-I-17718344,4,359.0,0.0,500.0,1016.59,36,0,3,1,1,1,3.0,792.0
LL-I-18028956,4,645.0,0.0,700.0,2412.25,29,4,25,1,1,0,0.0,744.0
LL-I-06080669,0,590.0,0.0,350.0,999.3,17,0,3,1,1,0,47.0,457.0
LL-I-15202661,0,590.0,0.0,300.0,899.36,38,4,10,1,1,0,0.0,448.0
LL-I-06350908,0,590.0,0.0,350.0,1070.8,17,0,3,1,1,0,41.0,589.0
LL-I-12401151,0,449.99,1.0,400.0,994.74,38,6,0,1,1,0,6.0,
LL-I-12215420,4,590.0,0.0,1000.0,3214.83,13,0,3,1,1,0,43.0,685.0
LL-I-17348203,2,360.0,0.0,1500.0,3188.95,12,4,40,1,1,0,0.0,870.0
LL-I-13579614,0,645.0,0.0,500.0,1583.47,1,4,10,1,1,0,0.0,659.0
LL-I-12104768,4,475.0,0.0,1250.0,3368.7,19,6,0,1,1,0,48.0,656.0
LL-I-17235023,4,359.0,0.0,850.0,1750.0,36,4,40,1,1,0,0.0,887.0
LL-I-07120635,0,590.0,0.0,350.0,985.6,19,0,6,1,1,0,4.0,580.0
LL-I-11231429,0,590.0,0.0,300.0,849.34,7,0,6,1,1,0,18.0,525.0
LL-I-06352471,4,449.99,1.0,750.0,1114.5,38,6,0,1,1,0,40.0,546.0
LL-I-07597767,4,404.991,3.0,1171.0,1606.93,38,6,0,1,1,0,0.0,546.0
LL-I-09768534,3,404.991,6.0,2285.0,4275.17,38,6,0,3,1,0,3.0,546.0
LL-I-08196757,4,404.991,4.0,1463.0,2062.07,38,6,0,1,1,0,8.0,546.0
LL-I-00275016,0,449.99,0.0,600.0,1019.87,38,0,10,1,1,0,5888.0,546.0
LL-I-17728896,0,645.0,3.0,600.0,2016.04,25,6,0,1,1,0,0.0,747.0
LL-I-17172753,0,645.0,2.0,800.0,2649.86,25,6,0,1,1,0,0.0,747.0
LL-I-16625726,0,645.0,1.0,900.0,2894.27,25,6,0,1,1,0,0.0,747.0
LL-I-09755904,4,449.0,0.0,1000.0,1479.39,38,4,40,1,1,0,28.0,821.0
LL-I-11258855,4,449.0,1.0,1250.0,1788.3,38,6,0,1,1,0,0.0,821.0
LL-I-12283413,4,680.0,0.0,400.0,1427.32,34,0,3,1,1,0,53.0,582.0
LL-I-13157514,0,645.0,0.0,1500.0,5040.61,24,6,0,1,1,0,174.0,845.0
LL-I-17508736,0,680.0,0.0,1000.0,3302.3,34,4,25,3,1,0,0.0,670.0
LL-I-10043606,0,324.0,1.0,500.0,975.59,12,6,0,1,1,1,7.0,599.0
LL-I-13055608,3,199.0,0.0,3500.0,7980.34,3,7,0,1,1,0,0.0,892.0
LL-I-17844614,2,680.0,0.0,300.0,1058.92,34,0,3,1,1,0,65.0,561.0
LL-I-12238143,4,590.0,0.0,400.0,1277.94,27,0,3,1,1,0,11.0,594.0
LL-I-05814004,4,590.0,0.0,500.0,1470.06,13,0,3,1,1,0,1.0,555.0
LL-I-17990169,4,645.0,0.0,300.0,1039.69,24,4,40,1,1,0,1.0,747.0
LL-I-13033606,0,645.0,0.0,400.0,1267.15,20,0,3,1,1,0,22.0,524.0
LL-I-17193706,3,590.0,0.0,900.0,2717.92,27,4,40,1,1,0,2.0,787.0
LL-I-18602768,3,590.0,1.0,500.0,1489.24,27,6,0,1,1,0,0.0,787.0
LL-I-17796845,0,645.0,0.0,1000.0,3167.02,35,4,40,1,1,0,0.0,749.0
LL-I-14317694,0,645.0,0.0,400.0,1267.15,26,0,6,3,1,0,0.0,753.0
LL-I-08964456,4,590.0,0.0,600.0,1916.8,17,0,3,1,1,0,3.0,434.0
LL-I-12930236,2,645.0,0.0,500.0,1475.74,25,0,3,3,1,0,26.0,519.0
LL-I-12101210,2,590.0,0.0,350.0,1107.22,3,0,3,3,1,0,4.0,490.0
LL-I-15055215,0,360.0,2.0,550.0,1244.5,12,6,0,1,1,0,0.0,813.0
LL-I-12103580,0,360.0,1.0,400.0,827.78,12,6,0,1,1,0,9.0,813.0
LL-I-08309874,0,490.0,0.0,1000.0,2823.91,19,4,75,1,1,0,5.0,808.0
LL-I-04728834,0,601.0,0.0,600.0,1848.39,21,0,3,3,1,0,1.0,569.0
LL-I-04234166,0,590.0,0.0,500.0,1503.63,27,4,6,1,1,0,66.0,458.0
LL-I-11330428,0,590.0,0.0,350.0,1142.35,7,0,10,1,1,0,40.0,594.0
LL-I-18429709,3,359.0,0.0,1250.0,1924.5,36,4,25,1,1,0,4.0,802.0
LL-I-13427694,0,645.0,0.0,500.0,1755.78,1,4,25,1,1,0,0.0,639.0
LL-I-16004321,0,590.0,0.0,650.0,1962.46,27,4,25,1,1,0,0.0,682.0
LL-I-17930764,3,645.0,0.0,700.0,2190.2,29,4,40,1,1,0,0.0,712.0
LL-I-14051076,0,645.0,0.0,1000.0,3457.1,24,4,25,1,1,0,0.0,698.0
LL-I-14239463,0,645.0,0.0,500.0,1738.11,2,4,25,1,1,0,0.0,789.0
LL-I-12393411,4,590.0,0.0,350.0,1124.87,24,0,3,1,1,0,0.0,628.0
LL-I-16514059,3,359.0,0.0,1000.0,1977.74,36,4,25,1,1,0,0.0,808.0
LL-I-18428074,0,359.0,0.0,1500.0,3056.31,36,4,25,1,1,0,5.0,778.0
LL-I-10569648,4,625.0,0.0,300.0,988.77,17,6,0,3,1,0,15.0,743.0
LL-I-01640848,4,390.0,0.0,800.0,1793.13,31,0,6,1,1,0,1.0,394.0
LL-I-06283192,4,390.0,1.0,1000.0,2203.07,31,6,0,1,1,0,0.0,394.0
LL-I-17324220,4,680.0,0.0,700.0,2523.88,34,4,40,1,1,0,0.0,701.0
LL-I-14579866,4,590.0,0.0,300.0,964.9,19,0,3,1,1,0,0.0,596.0
LL-I-07910771,4,360.0,0.0,800.0,1659.8,12,0,10,1,1,1,1.0,685.0
LL-I-09045341,0,600.0,0.0,800.0,2396.0,21,0,6,1,1,0,24.0,475.0
LL-I-18441013,0,680.0,0.0,400.0,1257.82,34,4,40,1,1,0,1.0,695.0
LL-I-17320091,0,680.0,0.0,1000.0,3355.3,34,4,40,1,1,0,1.0,763.0
LL-I-17277445,0,359.0,0.0,900.0,1717.24,36,4,40,1,1,0,0.0,691.0
LL-I-01556940,0,550.0,0.0,400.0,1055.81,27,4,60,1,1,0,3.0,877.0
LL-I-05098296,0,590.0,0.0,400.0,1139.38,13,7,0,1,1,0,0.0,451.0
LL-I-16657816,4,360.0,0.0,900.0,2011.86,12,4,25,1,1,0,0.0,804.0
LL-I-09041728,0,427.5,1.0,500.0,1163.17,19,6,0,1,1,0,23.0,808.0
LL-I-04707423,1,490.0,0.0,500.0,1216.29,19,4,75,1,1,0,3.0,808.0
LL-I-09772313,2,590.0,0.0,400.0,1121.23,33,0,3,3,1,0,21.0,442.0
LL-I-13555789,0,645.0,0.0,300.0,921.37,7,4,25,1,1,0,0.0,622.0
LL-I-17091854,0,359.0,0.0,500.0,1002.63,36,4,40,3,1,0,0.0,708.0
LL-I-05938513,4,590.0,0.0,400.0,1216.13,19,0,6,1,1,0,0.0,632.0
LL-I-06066074,4,601.0,0.0,600.0,1830.29,21,0,6,1,1,0,0.0,749.0
LL-I-09992403,4,510.0,1.0,601.0,1711.38,21,6,0,1,1,0,2.0,749.0
LL-I-16084119,0,625.0,0.0,500.0,1690.9,27,4,25,0,1,0,0.0,656.0
LL-I-13198221,4,590.0,0.0,500.0,1556.52,33,0,3,3,1,0,1.0,753.0
LL-I-08000852,4,360.0,0.0,400.0,848.95,12,4,25,1,1,0,25.0,792.0
LL-I-04275076,3,590.0,0.0,400.0,1214.11,27,0,6,1,1,0,4.0,695.0
LL-I-16422699,0,359.0,0.0,600.0,1174.01,36,0,3,1,1,0,14.0,590.0
LL-I-07539621,0,360.0,0.0,500.0,996.44,12,0,10,1,1,0,0.0,788.0
LL-I-15093468,0,645.0,0.0,400.0,1267.15,16,0,3,1,1,0,106.0,593.0
LL-I-04401524,0,475.0,0.0,600.0,1463.23,19,0,6,1,1,0,25.0,523.0
LL-I-09793153,3,360.0,0.0,500.0,1059.35,12,0,6,3,1,0,4.0,737.0
LL-I-08820522,0,601.0,0.0,601.0,1827.82,21,0,3,1,1,0,17.0,728.0
LL-I-09042492,0,324.0,1.0,375.0,731.92,12,6,0,4,1,1,0.0,740.0
LL-I-06096254,0,360.0,0.0,300.0,614.28,12,0,6,1,1,0,7.0,740.0
LL-I-17412010,0,680.0,0.0,800.0,2684.35,34,4,40,1,1,1,0.0,544.0
LL-I-09259042,4,625.0,0.0,350.0,1143.77,13,0,3,3,1,0,4.0,624.0
LL-I-04347618,0,590.0,0.0,400.0,1077.68,33,4,40,1,1,0,29.0,763.0
LL-I-10887417,4,590.0,0.0,500.0,774.09,38,0,10,1,1,0,2.0,789.0
LL-I-15050828,4,680.0,0.0,500.0,1696.8,34,4,25,1,1,0,0.0,647.0
LL-I-07399312,0,590.0,0.0,600.0,1595.49,33,4,40,1,1,0,2.0,800.0
LL-I-13637307,2,680.0,0.0,300.0,802.49,34,4,10,1,1,0,0.0,622.0
LL-I-06440421,0,590.0,0.0,500.0,1349.2,17,6,0,1,1,0,49.0,803.0
LL-I-18296785,4,645.0,0.0,600.0,2078.19,24,4,40,3,1,0,0.0,679.0
LL-I-18156209,4,590.0,0.0,800.0,2490.77,27,4,25,1,1,0,0.0,633.0
LL-I-10045356,0,449.0,0.0,400.0,859.33,38,0,6,1,1,0,104.0,742.0
LL-I-18409341,2,680.0,0.0,300.0,929.27,34,0,3,3,1,0,19.0,578.0
LL-I-11114061,0,360.0,0.0,350.0,745.18,12,4,60,1,1,0,7.0,866.0
LL-I-16488333,0,590.0,0.0,300.0,886.76,19,4,25,1,1,0,1.0,662.0
LL-I-03598854,0,449.99,0.0,200.0,421.86,38,0,10,1,1,0,51.0,438.0
LL-I-08743416,4,404.991,1.0,600.0,854.24,38,6,0,1,1,1,69.0,438.0
LL-I-08513081,0,681.0,0.0,300.0,953.8,27,0,10,1,1,0,0.0,569.0
LL-I-01632958,0,590.0,0.0,300.0,856.5,34,0,3,1,1,0,15.0,481.0
LL-I-04192236,4,360.0,0.0,400.0,848.28,12,4,40,1,1,0,0.0,799.0
LL-I-08688605,4,490.0,1.0,875.0,2405.1,19,6,0,3,1,0,118.0,641.0
LL-I-06636217,4,360.0,0.0,700.0,1478.79,12,6,0,1,1,0,1.0,845.0
LL-I-10401203,0,680.0,0.0,350.0,1278.59,34,6,0,1,1,0,42.0,791.0
LL-I-10079983,4,590.0,0.0,600.0,1906.27,27,0,10,3,1,0,46.0,757.0
LL-I-09042304,0,531.0,2.0,500.0,1461.89,13,6,0,1,1,0,182.0,596.0
LL-I-17125249,3,680.0,0.0,650.0,2084.9,34,4,40,1,1,0,15.0,668.0
LL-I-09326254,0,600.0,1.0,601.0,1968.5,21,6,0,1,1,0,121.0,402.0
LL-I-18212514,0,645.0,0.0,750.0,2375.22,35,4,40,1,1,0,0.0,799.0
LL-I-12754536,2,645.0,0.0,500.0,1495.77,28,0,3,1,1,0,13.0,510.0
LL-I-12202288,4,590.0,0.0,500.0,1567.49,38,0,3,1,1,0,20.0,672.0
LL-I-18223971,0,645.0,0.0,400.0,1305.38,29,4,40,1,1,0,0.0,604.0
LL-I-17699626,4,360.0,0.0,800.0,1741.17,12,4,40,1,1,0,0.0,635.0
LL-I-17941794,0,590.0,0.0,500.0,1509.86,27,4,40,1,1,0,19.0,676.0
LL-I-04427243,0,590.0,0.0,350.0,997.75,27,7,0,3,1,0,15.0,709.0
LL-I-14586862,0,645.0,0.0,500.0,1755.78,7,0,6,1,1,0,7.0,758.0
LL-I-17754672,0,359.0,0.0,1000.0,1956.64,36,4,25,1,1,0,0.0,827.0
LL-I-06462158,4,360.0,0.0,800.0,1675.3,12,0,10,1,1,0,0.0,759.0
LL-I-09743733,2,590.0,0.0,800.0,2663.39,13,0,6,1,1,0,76.0,686.0
LL-I-08753706,0,601.0,0.0,601.0,1990.96,21,0,6,1,1,0,13.0,727.0
LL-I-16162080,0,360.0,0.0,700.0,1477.03,12,4,10,1,1,0,0.0,759.0
LL-I-02461455,0,360.0,0.0,500.0,1050.63,12,4,75,3,1,0,0.0,853.0
LL-I-04317575,0,590.0,1.0,700.0,2105.07,27,6,0,1,1,0,1.0,815.0
LL-I-05507273,0,590.0,3.0,1093.0,2985.2,27,6,0,1,1,0,0.0,815.0
LL-I-04866378,0,590.0,2.0,875.0,2493.53,27,6,0,1,1,0,7.0,815.0
LL-I-03556955,0,590.0,0.0,700.0,2150.4,27,4,6,1,1,0,24.0,815.0
LL-I-12222255,3,590.0,0.0,500.0,858.56,3,0,3,3,1,0,5.0,726.0
LL-I-05943323,0,590.0,0.0,700.0,2130.22,13,4,3,3,1,0,526.0,695.0
LL-I-11195510,0,360.0,0.0,300.0,627.27,12,0,10,1,1,0,9.0,762.0
LL-I-16204185,0,359.0,0.0,1800.0,3667.57,36,4,25,3,1,0,4.0,888.0
LL-I-13008465,4,645.0,0.0,400.0,1371.94,7,0,3,3,1,0,0.0,567.0
LL-I-17831648,2,590.0,0.0,1100.0,3508.46,27,4,25,3,1,0,1.0,830.0
LL-I-09601638,2,600.0,1.0,651.0,1954.82,21,6,0,1,1,0,17.0,732.0
LL-I-12257413,4,590.0,0.0,500.0,1599.42,20,0,3,1,1,0,2.0,527.0
LL-I-03531131,0,360.0,0.0,500.0,995.83,12,4,25,1,1,0,0.0,773.0
LL-I-05568972,0,360.0,1.0,500.0,986.13,12,6,0,1,1,0,1.0,773.0
LL-I-06404345,4,590.0,0.0,500.0,1494.76,33,0,3,1,1,0,0.0,675.0
LL-I-18178413,0,645.0,0.0,300.0,1022.77,24,4,40,1,1,0,0.0,692.0
LL-I-05855275,0,449.99,0.0,500.0,803.9,38,0,6,1,1,0,23.0,602.0
LL-I-01481192,0,390.0,0.0,300.0,638.31,34,0,3,1,1,0,21.0,460.0
LL-I-01507286,4,590.0,0.0,300.0,906.57,34,6,6,3,1,0,47.0,493.0
LL-I-14321450,4,645.0,0.0,350.0,1182.21,18,4,10,1,1,0,0.0,799.0
LL-I-10710300,4,360.0,0.0,350.0,775.01,12,4,40,1,1,0,2.0,720.0
LL-I-08668545,0,590.0,1.0,300.0,972.93,17,6,0,1,1,0,54.0,598.0
LL-I-05314109,0,590.0,0.0,400.0,1092.49,17,4,10,1,1,0,126.0,598.0
LL-I-16813126,0,180.2,0.0,500.0,756.0,4,4,25,1,1,0,12.0,792.0
LL-I-09068225,0,590.0,0.0,500.0,1488.66,13,0,3,1,1,0,5.0,698.0
LL-I-18269778,4,359.0,0.0,1500.0,3072.22,36,4,40,1,1,0,0.0,846.0
LL-I-11823753,3,199.0,0.0,3000.0,6543.59,3,7,0,1,1,0,15.0,941.0
LL-I-13059670,0,645.0,0.0,700.0,2251.22,29,4,6,1,1,0,144.0,858.0
LL-I-13373844,4,645.0,0.0,700.0,2370.68,2,4,6,1,1,0,0.0,799.0
LL-I-10200699,0,680.0,0.0,350.0,1118.72,34,0,3,1,1,0,1.0,614.0
LL-I-06740172,0,625.0,0.0,200.0,636.96,27,0,3,1,1,0,407.0,619.0
LL-I-12356635,4,680.0,0.0,600.0,2121.53,34,0,3,3,1,0,7.0,596.0
LL-I-07628487,0,324.0,1.0,500.0,1019.08,12,6,0,1,1,0,0.0,843.0
LL-I-12582478,0,645.0,0.0,350.0,1108.59,29,0,3,1,1,0,2.0,683.0
LL-I-01263603,0,590.0,0.0,400.0,1223.74,27,4,60,1,1,0,1.0,786.0
LL-I-00482762,0,475.0,0.0,1100.0,2624.82,27,4,6,1,1,0,114.0,834.0
LL-I-12104377,4,516.25,1.0,300.0,827.6,33,6,0,1,1,0,3.0,795.0
LL-I-13683611,0,306.0,6.0,300.0,567.97,12,6,0,1,1,0,0.0,694.0
LL-I-16882180,0,359.0,0.0,1250.0,2526.68,36,4,10,3,1,0,4.0,688.0
LL-I-10267523,0,590.0,0.0,600.0,1910.65,27,0,6,1,1,0,0.0,623.0
LL-I-06217831,0,490.0,0.0,500.0,1247.35,19,0,6,1,1,0,24.0,489.0
LL-I-17958050,3,490.0,0.0,400.0,1033.88,19,4,40,1,1,0,0.0,524.0
LL-I-08337689,2,590.0,0.0,500.0,1504.78,27,0,3,1,1,0,81.0,810.0
LL-I-14472929,4,645.0,0.0,400.0,1351.09,29,4,25,1,1,0,0.0,784.0
LL-I-08537807,0,360.0,0.0,1000.0,2148.21,12,4,40,1,1,0,0.0,880.0
LL-I-10574374,0,490.0,0.0,500.0,1382.78,19,0,3,1,1,0,13.0,535.0
LL-I-16685405,0,680.0,0.0,400.0,1321.3,34,0,6,1,1,0,3.0,513.0
LL-I-12224082,4,590.0,0.0,400.0,1277.94,27,0,3,1,1,0,6.0,698.0
LL-I-13266768,4,645.0,0.0,400.0,1386.07,29,0,3,3,1,0,48.0,576.0
LL-I-06663126,0,590.0,0.0,400.0,1079.34,19,0,6,1,1,0,27.0,287.0
LL-I-07882598,4,590.0,0.0,700.0,2058.07,27,0,3,3,1,0,6.0,663.0
LL-I-02230527,4,601.0,0.0,300.0,894.83,31,0,6,1,1,0,19.0,366.0
LL-I-05845661,3,601.0,0.0,600.0,1870.54,21,4,25,1,1,0,25.0,762.0
LL-I-10528698,0,590.0,0.0,400.0,1181.8,32,4,25,1,1,0,0.0,776.0
LL-I-01854907,0,590.0,0.0,350.0,1070.8,27,0,3,1,1,0,0.0,640.0
LL-I-11200041,0,590.0,0.0,400.0,1149.3,7,0,3,1,1,0,5.0,663.0
LL-I-06071047,4,449.99,2.0,562.0,826.1,38,6,0,3,1,0,85.0,527.0
LL-I-04374344,4,449.99,1.0,450.0,660.13,38,6,0,1,1,0,8.0,527.0
LL-I-01641564,0,449.99,0.0,300.0,698.3,38,0,6,1,1,0,12.0,527.0
LL-I-15691808,0,645.0,0.0,500.0,1559.57,2,6,0,3,1,0,11.0,750.0
LL-I-12960466,0,645.0,0.0,300.0,1042.8,14,0,3,1,1,0,23.0,540.0
LL-I-14667137,4,590.0,0.0,1000.0,3178.11,27,4,25,1,1,0,0.0,742.0
LL-I-09440846,0,360.0,1.0,300.0,627.27,12,0,6,1,1,0,173.0,509.0
LL-I-10057825,0,324.0,2.0,781.0,1557.76,12,6,0,1,1,0,4.0,434.0
LL-I-06978921,0,360.0,1.0,625.0,1209.54,12,6,0,1,1,0,0.0,434.0
LL-I-13155567,0,199.0,0.0,3500.0,7642.87,3,7,0,1,1,0,7.0,841.0
LL-I-14549527,4,590.0,0.0,450.0,1437.53,33,4,25,1,1,0,0.0,608.0
LL-I-09032336,0,475.0,2.0,800.0,2184.05,27,6,0,1,1,0,458.0,800.0
LL-I-04473303,0,475.0,1.0,600.0,1446.56,27,6,0,1,1,0,0.0,800.0
LL-I-08001166,4,625.0,0.0,350.0,1101.94,27,0,3,3,1,0,2.0,405.0
LL-I-18052082,0,360.0,1.0,800.0,1823.79,12,6,0,1,1,0,94.0,697.0
LL-I-09703815,0,531.0,1.0,500.0,1392.79,33,6,0,1,1,0,170.0,660.0
LL-I-08292503,0,360.0,1.0,1000.0,2071.77,12,6,0,3,1,0,0.0,602.0
LL-I-13681403,0,590.0,0.0,800.0,2283.66,27,4,10,1,1,0,0.0,704.0
LL-I-13171029,0,645.0,0.0,350.0,1193.32,10,0,3,3,1,0,4.0,553.0
LL-I-06771168,3,490.0,0.0,500.0,1272.07,19,6,0,1,1,0,1.0,676.0
LL-I-07512890,3,490.0,1.0,500.0,1428.48,19,6,0,1,1,0,1.0,676.0
LL-I-09326091,3,490.0,2.0,400.0,1000.96,19,6,0,1,1,0,2.0,676.0
LL-I-10236895,3,441.0,3.0,500.0,1166.36,19,6,0,1,1,0,26.0,676.0
LL-I-07393050,2,650.0,0.0,350.0,884.95,17,0,3,3,1,0,7.0,767.0
LL-I-11419350,0,590.0,0.0,375.0,1171.19,3,0,10,1,1,0,5.0,680.0
LL-I-06936927,0,650.0,0.0,250.0,826.17,33,0,6,1,1,0,17.0,519.0
LL-I-15916104,2,645.0,0.0,500.0,1615.0,3,0,3,1,1,0,19.0,670.0
